"","website","query","titles","location","wage","skills"
"337","Career Builder","Data Engineer","Lead Big Data (Hadoop/Spark) Engineer","null","null","Data Architecture"
"338","Career Builder","Data Engineer","Lead Big Data (Hadoop/Spark) Engineer","null","null","Data Management"
"339","Career Builder","Data Engineer","Lead Big Data (Hadoop/Spark) Engineer","null","null","Extract Transform Load (Etl)"
"340","Career Builder","Data Engineer","Lead Big Data (Hadoop/Spark) Engineer","null","null","Meta Data Management"
"341","Career Builder","Data Engineer","Lead Data Engineer","null","$110K","Apache Hive"
"342","Career Builder","Data Engineer","Lead Data Engineer","null","$110K","Apache Oozie"
"343","Career Builder","Data Engineer","Lead Data Engineer","null","$110K","Apache Spark"
"344","Career Builder","Data Engineer","Lead Data Engineer","null","$110K","Data Modeling"
"345","Career Builder","Data Engineer","Lead Data Engineer","null","$110K","Extract Transform Load (Etl)"
"346","Career Builder","Data Engineer","Lead Data Engineer","null","$110K","Performance Tuning"
"347","Career Builder","Data Engineer","Lead Data Engineer","null","$110K","Pyspark"
"348","Career Builder","Data Engineer","Oracle Data Engineer","null","$130K","Agile Software Development"
"349","Career Builder","Data Engineer","Oracle Data Engineer","null","$130K","Coaching And Mentoring"
"350","Career Builder","Data Engineer","Oracle Data Engineer","null","$130K","Scalability"
"351","Career Builder","Data Engineer","Principal Data Engineer","null","$130K","Big Data"
"352","Career Builder","Data Engineer","Principal Data Engineer","null","$130K","Data Extraction"
"353","Career Builder","Data Engineer","Principal Data Engineer","null","$130K","Data Ingestion"
"354","Career Builder","Data Engineer","Principal Data Engineer","null","$130K","Data Pipeline"
"355","Career Builder","Data Engineer","Principal Data Engineer","null","$130K","Performance Tuning"
"356","Career Builder","Data Engineer","Principal Data Engineer","null","$130K","Testing"
"357","Career Builder","Data Engineer","Senior AWS Big Data Engineer - Philadelphia","null","$160K","Cloud Platform System"
"358","Career Builder","Data Engineer","Senior AWS Big Data Engineer - Philadelphia","null","$160K","Coaching And Mentoring"
"359","Career Builder","Data Engineer","Senior AWS Big Data Engineer - Philadelphia","null","$160K","Construct (Game Engine)"
"360","Career Builder","Data Engineer","Senior AWS Big Data Engineer - Philadelphia","null","$160K","Python (Programming Language)"
"361","Career Builder","Data Engineer","Senior AWS Big Data Engineer - Philadelphia","null","$160K","Scala (Programming Language)"
"362","Career Builder","Data Engineer","Senior AWS Big Data Engineer - Philadelphia","null","$160K","Sql (Programming Language)"
"363","Career Builder","Data Engineer","Senior Azure Data Engineer - $140,000 - Houston, TX","null","null","Azure Data Factory"
"364","Career Builder","Data Engineer","Senior Azure Data Engineer - $140,000 - Houston, TX","null","null","Azure Data Lake"
"365","Career Builder","Data Engineer","Senior Azure Data Engineer - $140,000 - Houston, TX","null","null","Azure Sql Database"
"366","Career Builder","Data Engineer","Senior Azure Data Engineer - $140,000 - Houston, TX","null","null","Mentorship"
"367","Career Builder","Data Engineer","Senior Azure Data Engineer - $140,000 - Houston, TX","null","null","Storage (Computing)"
"368","Career Builder","Data Engineer","Senior Azure Data Engineer - $140,000 - Houston, TX","null","null","Training"
"369","Career Builder","Data Engineer","Senior Data Engineer","Leader among IT staffing agencies","$120K","Extract Transform Load (Etl)"
"370","Career Builder","Data Engineer","Senior Data Engineer","Leader among IT staffing agencies","$120K","Online Analytical Processing"
"371","Career Builder","Data Engineer","Senior Data Engineer","Leader among IT staffing agencies","$120K","Online Transaction Processing"
"372","Career Builder","Data Engineer","Senior Data Engineer","Leader among IT staffing agencies","$120K","Software Quality Assurance (Sqa)"
"373","Career Builder","Data Engineer","Senior Data Engineer","Leader among IT staffing agencies","$120K","Sql Server Integration Services"
"374","Career Builder","Data Engineer","Senior Data Engineer","Leader among IT staffing agencies","$120K","Sql Server Reporting Services"
"375","Career Builder","Data Engineer","Senior Data Engineer","null","$110K","Apache H Base"
"376","Career Builder","Data Engineer","Senior Data Engineer","null","$110K","Apache Hadoop"
"377","Career Builder","Data Engineer","Senior Data Engineer","null","$110K","Business Intelligence"
"378","Career Builder","Data Engineer","Senior Data Engineer","null","$110K","Cassandra"
"379","Career Builder","Data Engineer","Senior Data Engineer","null","$110K","Data Profiling"
"380","Career Builder","Data Engineer","Senior Data Engineer","null","$110K","Data Warehousing"
"381","Career Builder","Data Engineer","Senior Data Engineer","null","$110K","Extract Transform Load (Etl)"
"382","Career Builder","Data Engineer","Senior Data Engineer","null","$110K","Netezza"
"383","Career Builder","Data Engineer","Senior Data Engineer","null","$110K","Oracle Business Intelligence Enterprise Edition"
"384","Career Builder","Data Engineer","Senior Data Engineer","null","$110K","Pyspark"
"385","Career Builder","Data Engineer","Senior Data Engineer","null","$110K","Stored Procedure"
"386","Career Builder","Data Engineer","Senior Data Engineer","null","$130K","Apache Hadoop"
"387","Career Builder","Data Engineer","Senior Data Engineer","null","$130K","Apache Hive"
"388","Career Builder","Data Engineer","Senior Data Engineer","null","$130K","Apache Spark"
"389","Career Builder","Data Engineer","Senior Data Engineer","null","$130K","Big Data"
"390","Career Builder","Data Engineer","Senior Data Engineer","null","$130K","Cassandra"
"391","Career Builder","Data Engineer","Senior Data Engineer","null","$130K","Data Ingestion"
"392","Career Builder","Data Engineer","Senior Data Engineer (Spark/Azure)","null","$150K","Data Management"
"393","Career Builder","Data Engineer","Senior Data Engineer (Spark/Azure)","null","$150K","Data Modeling"
"394","Career Builder","Data Engineer","Senior Data Engineer (Spark/Azure)","null","$150K","Data Warehousing"
"395","Career Builder","Data Engineer","Senior Data Engineer (Spark/Azure)","null","$150K","Extract Transform Load (Etl)"
"396","Career Builder","Data Engineer","Senior Data Engineer (Spark/Azure)","null","$150K","Meta Data Management"
"397","Career Builder","Data Engineer","Senior Data Engineer (Spark/Azure)","null","$150K","Real Time Data"
"398","Career Builder","Data Engineer","Senior Data Engineer - Philadelphia - Full Time","null","$150K","Amazon Relational Database Service"
"399","Career Builder","Data Engineer","Senior Data Engineer - Philadelphia - Full Time","null","$150K","Amazon S3"
"400","Career Builder","Data Engineer","Senior Data Engineer - Philadelphia - Full Time","null","$150K","Amazon Web Services"
"401","Career Builder","Data Engineer","Senior Data Engineer - Philadelphia - Full Time","null","$150K","Cloud Computing"
"402","Career Builder","Data Engineer","Senior Data Engineer - Philadelphia - Full Time","null","$150K","Elastic Beanstalk"
"403","Career Builder","Data Engineer","Senior Data Engineer - Philadelphia - Full Time","null","$150K","Health Care"
"404","Career Builder","Data Engineer","Senior Data Engineer - Remote","null","$150K","Amazon Web Services"
"405","Career Builder","Data Engineer","Senior Data Engineer - Remote","null","$150K","Business Intelligence Tools"
"406","Career Builder","Data Engineer","Senior Data Engineer - Remote","null","$150K","Extract Transform And Load (Etl)"
"407","Career Builder","Data Engineer","Senior Data Engineer - Remote","null","$150K","Extract Transform Load (Etl)"
"408","Career Builder","Data Engineer","Senior Data Engineer - Remote","null","$150K","Pyspark"
"409","Career Builder","Data Engineer","Senior Data Engineer - Remote","null","$150K","Real Time Data"
"410","Career Builder","Data Engineer","Senior Data Engineer 31699","null","null","Big Data"
"411","Career Builder","Data Engineer","Senior Data Engineer 31699","null","null","Data Architecture"
"412","Career Builder","Data Engineer","Senior Data Engineer 31699","null","null","Data Integration"
"413","Career Builder","Data Engineer","Senior Data Engineer 31699","null","null","Data Modeling"
"414","Career Builder","Data Engineer","Senior Data Engineer 31699","null","null","Data Warehousing"
"415","Career Builder","Data Engineer","Senior Data Engineer 31699","null","null","Extract Transform Load (Etl)"
"416","Career Builder","Data Engineer","Senior Data Engineer SQL DEVELOPER","null","$130K","Big Data"
"417","Career Builder","Data Engineer","Senior Data Engineer SQL DEVELOPER","null","$130K","Data Architecture"
"418","Career Builder","Data Engineer","Senior Data Engineer SQL DEVELOPER","null","$130K","Data Integration"
"419","Career Builder","Data Engineer","Senior Data Engineer SQL DEVELOPER","null","$130K","Data Modeling"
"420","Career Builder","Data Engineer","Senior Data Engineer SQL DEVELOPER","null","$130K","Data Warehousing"
"421","Career Builder","Data Engineer","Senior Data Engineer SQL DEVELOPER","null","$130K","Extract Transform Load (Etl)"
"422","Career Builder","Data Engineer","Senior Data Engineer-Chicago, IL.","null","null","Azure Data Factory"
"423","Career Builder","Data Engineer","Senior Data Engineer-Chicago, IL.","null","null","Azure Data Lake"
"424","Career Builder","Data Engineer","Senior Data Engineer-Chicago, IL.","null","null","Azure Sql Database"
"425","Career Builder","Data Engineer","Senior Data Engineer-Chicago, IL.","null","null","Pl/Sql"
"426","Career Builder","Data Engineer","Senior Data Engineer-Chicago, IL.","null","null","Sql (Programming Language)"
"427","Career Builder","Data Engineer","Senior Data Engineer-Chicago, IL.","null","null","Storage (Computing)"
"428","Career Builder","Data Engineer","Sr Data Engineer (Ab Initio)","null","$100K","Databases"
"429","Career Builder","Data Engineer","Sr Data Engineer (Ab Initio)","null","$100K","Ibm Aix"
"430","Career Builder","Data Engineer","Sr Data Engineer (Ab Initio)","null","$100K","Ibm Db2"
"431","Career Builder","Data Engineer","Sr Data Engineer (Ab Initio)","null","$100K","Information Engineering"
"432","Career Builder","Data Engineer","Sr Data Engineer (Ab Initio)","null","$100K","Teradata Sql"
"433","Career Builder","Data Engineer","Sr Data Engineer (Ab Initio)","null","$100K","Unix Shell"
"434","Career Builder","Data Science","Big Data Scientist","Reston, VA","$140K","Analytics"
"435","Career Builder","Data Science","Big Data Scientist","Reston, VA","$140K","Data Science"
"436","Career Builder","Data Science","Big Data Scientist","Reston, VA","$140K","Friendliness"
"437","Career Builder","Data Science","Big Data Scientist","Reston, VA","$140K","Information Technology"
"438","Career Builder","Data Science","Big Data Scientist","Reston, VA","$140K","Machine Learning"
"439","Career Builder","Data Science","Big Data Scientist","Reston, VA","$140K","Python (Programming Language)"
"440","Career Builder","Data Science","Chief Data Scientist","Chevy Chase","$21K","Apache Hadoop"
"441","Career Builder","Data Science","Chief Data Scientist","Chevy Chase","$21K","Leadership"
"442","Career Builder","Data Science","Chief Data Scientist","Chevy Chase","$21K","Python (Programming Language)"
"443","Career Builder","Data Science","Chief Data Scientist","Chevy Chase","$21K","R (Programming Language)"
"444","Career Builder","Data Science","Chief Data Scientist","Chevy Chase","$21K","Sap R/3"
"445","Career Builder","Data Science","Chief Data Scientist","Chevy Chase","$21K","Search (Computer Science)"
"446","Career Builder","Data Science","Data Scientist","Atlanta","$110K","Collaborative Filtering"
"447","Career Builder","Data Science","Data Scientist","Atlanta","$110K","Data Science"
"448","Career Builder","Data Science","Data Scientist","Atlanta","$110K","Pandas"
"449","Career Builder","Data Science","Data Scientist","Atlanta","$110K","Scikit Learn"
